etf_code,date,datetime,minute_idx,fwd_ret_1m,horizon_min,pred_ret,pred_dir,confidence,signed_ret_bps,net_signed_ret_bps,fwd_ret_2m,fwd_ret_3m,fwd_ret_4m,fwd_ret_5m,breadth_diff_1,ret_oc,gap_abs,open30_flip_rate,open30_abs_bdiff_mean,open30_trendness,pred_sign,breadth_sign,breadth_align,conf_q,shock_q,flip_q,bdiff_q,trend_min,gap_q,conf_thr,shock_thr,flip_thr,bdiff_thr,gap_thr
510300.XSHG,2025-04-07,2025-04-07 14:16:00,195,,5,0.0012214336773812462,1.0,0.0012696848780477349,-27.66253492890185,-33.66253492890185,,,,-0.002766253492890185,168.0,-0.00275862243907964,0.07271307567412791,0.43333333333333335,1994.3103448275863,0.30863447156758866,1.0,1.0,True,0.99,0.9,0.7,0.9,0.0,0.0,0.0011882368671294154,2350.0,0.6666666666666666,2246.9655172413795,
510300.XSHG,2025-04-07,2025-04-07 14:46:00,225,,5,0.0011802822863895674,1.0,0.0012269078531299458,0.0,-6.0,,,,0.0,156.0,-0.00273597981887486,0.10988802329336012,0.43333333333333335,1994.3103448275863,0.30863447156758866,1.0,1.0,True,0.99,0.9,0.7,0.9,0.0,0.0,0.0011882368671294154,2350.0,0.6666666666666666,2246.9655172413795,
510300.XSHG,2025-04-18,2025-04-18 14:31:00,210,,5,0.0011979667868558328,1.0,0.0012288650753459758,0.0,-6.0,,,,0.0,1952.0,-0.0025873235649510238,0.07525101114995199,0.7666666666666667,2148.896551724138,1.5046549312379667e-15,1.0,1.0,True,0.99,0.9,1.0,1.0,0.0,0.0,0.0011912194823371037,2401.5,0.7666666666666667,2857.2413793103447,
510300.XSHG,2025-04-23,2025-04-23 10:40:00,69,,5,0.0012257307929883449,1.0,0.0012571895017893118,25.740039951728427,19.740039951728427,,,,0.0025740039951728426,224.0,-0.0025740039951728773,0.14770709123045556,0.7333333333333333,1560.3103448275863,0.2492784588685675,1.0,1.0,True,0.99,0.9,1.0,1.0,0.0,0.0,0.0011913557686219268,2391.2,0.7666666666666667,2857.2413793103447,
510300.XSHG,2025-04-29,2025-04-29 10:53:00,82,,5,0.0012143504928714389,1.0,0.0012468115843656147,0.0,-6.0,,,,0.0,780.0,-0.0025806465934916254,0.10957093785562755,0.6333333333333333,1397.448275862069,2.596391711619437e-14,1.0,1.0,True,0.99,0.9,1.0,1.0,0.0,0.0,0.0011903023965902342,2380.9000000000005,0.7666666666666667,2857.2413793103447,
510300.XSHG,2025-06-26,2025-06-26 14:15:00,194,,5,0.0014441213584798728,1.0,0.0014794680554946463,0.0,-6.0,,,,0.0,966.0,-0.002503130218118477,0.4102267863407655,0.43333333333333335,770.1034482758621,1.0841999137272362e-15,1.0,1.0,True,0.99,0.9,1.0,1.0,0.0,0.0,0.001179062732705369,2361.7000000000003,0.7666666666666667,2857.2413793103447,
510300.XSHG,2025-07-07,2025-07-07 10:57:00,86,,5,0.0011862480143530333,1.0,0.001236037661224606,0.0,-6.0,,,,0.0,11.0,-0.002490661312451808,0.007800600823470522,0.6,860.2413793103449,0.14285714285711712,1.0,1.0,True,0.99,0.9,1.0,1.0,0.0,0.0,0.0011774036195584079,2357.8,0.7666666666666667,2857.2413793103447,
510300.XSHG,2025-07-07,2025-07-07 13:10:00,129,,5,0.0011884637179181985,1.0,0.0012383463631313887,0.0,-6.0,,,,0.0,283.0,-0.002490661312451808,0.019451086260363726,0.6,860.2413793103449,0.14285714285711712,1.0,1.0,True,0.99,0.9,1.0,1.0,0.0,0.0,0.0011774036195584079,2357.8,0.7666666666666667,2857.2413793103447,
510300.XSHG,2025-07-08,2025-07-08 14:22:00,201,,5,0.0012555516479719432,1.0,0.0013098878295889774,0.0,-6.0,,,,0.0,460.0,-0.0024660924951934427,0.07720886088967996,0.6666666666666666,1145.2758620689656,0.142958370342993,1.0,1.0,True,0.99,0.9,1.0,1.0,0.0,0.0,0.0011778603118532105,2353.9,0.7666666666666667,2857.2413793103447,
510300.XSHG,2025-07-10,2025-07-10 10:22:00,51,,5,0.0011447565575326162,1.0,0.001196474291635664,24.660924951934682,18.660924951934682,,,,0.0024660924951934683,604.0,-0.0024660924951934427,0.09827148514455811,0.6,1013.1379310344828,5.187796345945794e-15,1.0,1.0,True,0.99,0.9,1.0,1.0,0.0,0.0,0.0011795976977787912,2357.8,0.7666666666666667,2857.2413793103447,
510300.XSHG,2025-07-11,2025-07-11 10:53:00,82,,5,0.0011855367331350373,1.0,0.0012392312561236944,0.0,-6.0,,,,0.0,87.0,-0.0024360547978813383,0.041271006254192014,0.6333333333333333,1108.896551724138,0.19980387330198707,1.0,1.0,True,0.99,0.9,1.0,1.0,0.0,0.0,0.0011797577233757374,2365.6,0.7666666666666667,2857.2413793103447,
510300.XSHG,2025-07-11,2025-07-11 14:55:00,234,,5,0.0012161901028601163,1.0,0.0012712729574114998,0.0,-6.0,,,,0.0,345.0,-0.0024479816386400017,0.04769070008524195,0.6333333333333333,1108.896551724138,0.19980387330198707,1.0,1.0,True,0.99,0.9,1.0,1.0,0.0,0.0,0.0011797577233757374,2365.6,0.7666666666666667,2857.2413793103447,
510300.XSHG,2025-07-14,2025-07-14 10:43:00,72,,5,0.001158481498452605,1.0,0.0012089933607399076,24.42003655551587,18.42003655551587,,,,0.0024420036555515873,387.0,-0.0024420036555517443,0.032703627412409425,0.7,1098.2068965517242,7.263500407070248e-15,1.0,1.0,True,0.99,0.9,1.0,1.0,0.0,0.0,0.0011810257309395832,2361.7000000000003,0.7666666666666667,2857.2413793103447,
510300.XSHG,2025-07-14,2025-07-14 14:50:00,229,,5,0.0012282512168507959,1.0,0.0012818051634633644,0.0,-6.0,,,,0.0,943.0,-0.0024479816386400017,0.11235089425999922,0.7,1098.2068965517242,7.263500407070248e-15,1.0,1.0,True,0.99,0.9,1.0,1.0,0.0,0.0,0.0011810257309395832,2361.7000000000003,0.7666666666666667,2857.2413793103447,
510300.XSHG,2025-07-22,2025-07-22 13:52:00,171,,5,0.0011724176944931865,1.0,0.0012253080382180037,23.894873973814853,17.894873973814853,,,,0.0023894873973814854,777.0,-0.0023894873973815786,0.054060039067933253,0.7333333333333333,972.448275862069,2.1675359419820955e-14,1.0,1.0,True,0.99,0.9,1.0,1.0,0.0,0.0,0.0011812685559850229,2321.0,0.7666666666666667,2857.2413793103447,
510300.XSHG,2025-07-23,2025-07-23 10:02:00,31,,5,0.0012287780070477953,1.0,0.0012844989573795246,23.724803536303956,17.724803536303956,,,,0.0023724803536303955,1963.0,-0.0023724803536303565,0.015382189091494435,0.4,857.5172413793103,0.2000000000000079,1.0,1.0,True,0.99,0.9,1.0,0.9,0.0,0.0,0.0011802148804213601,2321.0,0.7666666666666667,1994.3103448275863,
510300.XSHG,2025-07-25,2025-07-25 10:41:00,70,,5,0.0011606056987304623,1.0,0.0012128790050894747,0.0,-6.0,,,,0.0,556.0,-0.0023724803536303565,0.033362613839416834,0.5,951.3448275862069,7.420818305260802e-15,1.0,1.0,True,0.99,0.9,1.0,0.9,0.0,0.0,0.001179338952597946,2315.2,0.7666666666666667,1994.3103448275863,
510300.XSHG,2025-07-28,2025-07-28 10:33:00,62,,5,0.0011771868934416173,1.0,0.0012297831864277484,23.66865010266244,17.66865010266244,,,,0.002366865010266244,606.0,-0.0023668650102662793,0.03751932179799205,0.5333333333333333,922.1379310344828,0.16636965537674356,1.0,1.0,True,0.99,0.9,1.0,0.9,0.0,0.0,0.001179062732705369,2303.6000000000004,0.7666666666666667,1994.3103448275863,
510300.XSHG,2025-07-28,2025-07-28 14:36:00,215,,5,0.001157485401239218,1.0,0.0012092014385396,23.724803536303956,17.724803536303956,,,,0.0023724803536303955,53.0,-0.0023724803536303565,0.08297065475642702,0.5333333333333333,922.1379310344828,0.16636965537674356,1.0,1.0,True,0.99,0.9,1.0,0.9,0.0,0.0,0.001179062732705369,2303.6000000000004,0.7666666666666667,1994.3103448275863,
510300.XSHG,2025-07-29,2025-07-29 14:52:00,231,,5,0.0011512144437514204,1.0,0.0012029591511789344,23.612761856796855,17.612761856796855,,,,0.0023612761856796854,56.0,-0.002361276185679709,0.05654655488057192,0.7,1430.2413793103449,0.11146314708620994,1.0,1.0,True,0.99,0.9,1.0,0.9,0.0,0.0,0.0011786772209686758,2292.0,0.7666666666666667,1994.3103448275863,
510300.XSHG,2025-08-01,2025-08-01 10:17:00,46,,5,0.0013320768591685223,1.0,0.0013918999867818455,0.0,-6.0,,,,0.0,1369.0,-0.0024009615375381503,0.19133300037248963,0.6,1417.9310344827586,2.1675359419820952e-14,1.0,1.0,True,0.99,0.9,1.0,0.9,0.0,0.0,0.001176005786516687,2180.0000000000005,0.7666666666666667,1994.3103448275863,
510300.XSHG,2025-08-01,2025-08-01 10:30:00,59,,5,0.0011986695043946542,1.0,0.0012525013521848486,0.0,-6.0,,,,0.0,66.0,-0.0024009615375381503,0.005701932411324558,0.6,1417.9310344827586,2.1675359419820952e-14,1.0,1.0,True,0.99,0.9,1.0,0.9,0.0,0.0,0.001176005786516687,2180.0000000000005,0.7666666666666667,1994.3103448275863,
510300.XSHG,2025-08-01,2025-08-01 13:24:00,143,,5,0.001176238896793455,1.0,0.0012290633934749391,0.0,-6.0,,,,0.0,275.0,-0.002418380864281527,0.010979677388145658,0.6,1417.9310344827586,2.1675359419820952e-14,1.0,1.0,True,0.99,0.9,1.0,0.9,0.0,0.0,0.001176005786516687,2180.0000000000005,0.7666666666666667,1994.3103448275863,
510300.XSHG,2025-08-05,2025-08-05 13:20:00,139,,5,0.0012017436636645629,1.0,0.0012560783017957276,23.9521072595485,17.9521072595485,,,,0.00239521072595485,395.0,-0.002395210725954822,0.029968026259935405,0.5333333333333333,932.0344827586207,2.1675359419820955e-14,1.0,1.0,True,0.99,0.9,1.0,0.9,0.0,0.0,0.0011776835157407324,2292.0,0.7666666666666667,1994.3103448275863,
510300.XSHG,2025-08-08,2025-08-08 10:26:00,55,,5,0.0012573498525678306,1.0,0.0013137119102690272,23.837913552761975,17.837913552761975,,,,0.0023837913552761975,1157.0,-0.0023837913552762504,0.11282633793912718,0.5666666666666667,1246.9310344827586,1.0,1.0,1.0,True,0.99,0.9,1.0,0.9,0.0,0.0,0.0011776835157407324,2250.0000000000005,0.7666666666666667,1994.3103448275863,
510300.XSHG,2025-08-11,2025-08-11 10:47:00,76,,5,0.0011950334918552914,1.0,0.0012482321245320888,0.0,-6.0,,,,0.0,618.0,-0.0023781224049673243,0.04197439569689279,0.6,1164.655172413793,0.14256584509458425,1.0,1.0,True,0.99,0.9,1.0,0.9,0.0,0.0,0.001175847594221147,2222.0,0.7666666666666667,1994.3103448275863,
510300.XSHG,2025-08-13,2025-08-13 10:09:00,38,,5,0.001186816829081744,1.0,0.001238788956316528,0.0,-6.0,,,,0.0,1126.0,-0.0023557136924590365,0.019767321432710767,0.6333333333333333,1377.9655172413793,0.3333333333333234,1.0,1.0,True,0.99,0.9,1.0,0.9,0.0,0.0,0.0011758062810919294,2208.0,0.7666666666666667,1994.3103448275863,
510300.XSHG,2025-08-15,2025-08-15 10:08:00,37,,5,0.001213028484332254,1.0,0.0012666054478828832,23.446669592540548,17.446669592540548,,,,0.0023446669592540547,787.0,-0.0023446669592541345,0.09064274574830905,0.6333333333333333,1236.1379310344828,0.49970674459886155,1.0,1.0,True,0.99,0.9,1.0,0.9,0.0,0.0,0.0011756175223522737,2180.0000000000005,0.7666666666666667,1994.3103448275863,
510300.XSHG,2025-08-15,2025-08-15 10:25:00,54,,5,0.0011504409907955463,1.0,0.0012012535939842773,0.0,-6.0,,,,0.0,631.0,-0.0023446669592541345,0.022883355551904416,0.6333333333333333,1236.1379310344828,0.49970674459886155,1.0,1.0,True,0.99,0.9,1.0,0.9,0.0,0.0,0.0011756175223522737,2180.0000000000005,0.7666666666666667,1994.3103448275863,
510300.XSHG,2025-08-18,2025-08-18 10:01:00,30,,5,0.0011483860859483445,1.0,0.001198105527917097,23.17498140362704,17.17498140362704,,,,0.002317498140362704,498.0,-0.0023174981403627014,0.00816183428734931,0.7333333333333333,1046.5172413793102,0.11082480805089193,1.0,1.0,True,0.99,0.9,1.0,0.9,0.0,0.0,0.0011753754334666501,2152.0,0.7666666666666667,1994.3103448275863,
510300.XSHG,2025-08-18,2025-08-18 10:22:00,51,,5,0.0011669691461461133,1.0,0.0012174931427802438,23.121397583793787,17.121397583793787,,,,0.0023121397583793788,877.0,-0.0023121397583795024,0.01764301497669893,0.7333333333333333,1046.5172413793102,0.11082480805089193,1.0,1.0,True,0.99,0.9,1.0,0.9,0.0,0.0,0.0011753754334666501,2152.0,0.7666666666666667,1994.3103448275863,
510300.XSHG,2025-08-20,2025-08-20 11:01:00,90,,5,0.001127402612472732,1.0,0.0011756558081115742,23.17498140362704,17.17498140362704,,,,0.002317498140362704,1560.0,-0.0023174981403627014,0.07026158200712421,0.6333333333333333,1553.6896551724137,0.6674415631458496,1.0,1.0,True,0.99,0.9,1.0,0.9,0.0,0.0,0.0011744547581117757,2128.6,0.7666666666666667,1994.3103448275863,
510300.XSHG,2025-08-22,2025-08-22 11:02:00,91,,5,0.001264759666413612,1.0,0.0013184525245369632,22.59887967437504,16.59887967437504,,,,0.002259887967437504,1571.0,-0.0022598879674374786,0.09929074377958574,0.5333333333333333,1110.0344827586207,0.3335860502556414,1.0,1.0,True,0.99,0.9,1.0,0.9,0.0,0.0,0.00117379816488907,2128.6,0.7666666666666667,1994.3103448275863,
510300.XSHG,2025-08-25,2025-08-25 10:23:00,52,,5,0.0012133267836387802,1.0,0.0012642076465333193,22.002209096023375,16.002209096023375,,,,0.0022002209096023376,1253.0,-0.0022002209096024235,0.023352947476650746,0.5333333333333333,1201.2068965517242,5.133056925268782e-15,1.0,1.0,True,0.99,0.9,1.0,0.9,0.0,0.0,0.0011727387841566105,2128.6,0.7666666666666667,1994.3103448275863,
510300.XSHG,2025-08-26,2025-08-26 10:37:00,66,,5,0.0011972348409656458,1.0,0.0012464309724509305,22.002209096023375,16.002209096023375,,,,0.0022002209096023376,925.0,-0.0022002209096024235,0.11650256905631308,0.7,1024.7241379310344,0.09087249811624001,1.0,1.0,True,0.99,0.9,1.0,0.9,0.0,0.0,0.001171817799004799,2091.8000000000006,0.7666666666666667,1994.3103448275863,
510300.XSHG,2025-08-29,2025-08-29 13:03:00,122,,5,0.0011393613687675263,1.0,0.0011852587143333514,21.762794225954483,15.762794225954483,,,,0.0021762794225954484,1152.0,-0.0021762794225955173,0.029455779572164817,0.5333333333333333,1566.8275862068965,0.4000879318983446,1.0,1.0,True,0.99,0.9,1.0,0.9,0.0,0.0,0.0011685394948183422,1957.5,0.7666666666666667,1994.3103448275863,
510300.XSHG,2025-09-04,2025-09-04 11:06:00,95,,5,0.001131306200165498,1.0,0.0011740634684461943,22.3964259350466,16.3964259350466,,,,0.00223964259350466,387.0,-0.002239642593504687,0.055008562335662786,0.5333333333333333,1778.6896551724137,0.3333320366925508,1.0,1.0,True,0.99,0.9,1.0,0.9,0.0,0.0,0.0011683994411018743,2311.4,0.7666666666666667,1994.3103448275863,
510300.XSHG,2025-09-05,2025-09-05 14:55:00,234,,5,0.0011364497076097298,1.0,0.0011780440702784222,21.95390563435656,15.953905634356559,,,,0.002195390563435656,812.0,-0.002195390563435615,0.14114357608643194,0.4666666666666667,1581.1724137931035,0.5989252890462701,1.0,1.0,True,0.99,0.9,1.0,0.9,0.0,0.0,0.0011708773992420024,2401.6000000000004,0.7666666666666667,1994.3103448275863,
510300.XSHG,2025-09-08,2025-09-08 10:12:00,41,,5,0.0011432007353196025,1.0,0.0011845987228757285,-22.002209096024234,-28.002209096024234,,,,-0.0022002209096024235,955.0,-0.002195390563435615,0.00925425042239788,0.5,1385.2068965517242,0.20043840531764082,1.0,1.0,True,0.99,0.9,1.0,0.9,0.0,0.0,0.0011707373420558897,2311.4,0.7666666666666667,1994.3103448275863,
510300.XSHG,2025-09-11,2025-09-11 13:01:00,120,,5,0.0011471838848057401,1.0,0.0011870844522109388,21.621630044950955,15.621630044950955,,,,0.0021621630044950956,516.0,-0.0021621630044951256,0.18609697092067673,0.6,1301.3793103448277,0.3330062561552874,1.0,1.0,True,0.99,0.9,1.0,0.9,0.0,0.0,0.0011680336256002846,2259.0999999999995,0.7666666666666667,1994.3103448275863,
510300.XSHG,2025-09-19,2025-09-19 10:10:00,39,,5,0.0012679745457751695,1.0,0.0013097943338797248,0.0,-6.0,,,,0.0,1709.0,-0.002171553513508018,0.4061296443167676,0.5333333333333333,1701.2068965517242,0.0909089350193462,1.0,1.0,True,0.99,0.9,1.0,0.9,0.0,0.3,0.0011592150211282486,2340.5,0.7666666666666667,1994.3103448275863,0.044446365715412245
510300.XSHG,2025-10-13,2025-10-13 10:04:00,33,,5,0.0011984194997391672,1.0,0.001234298771865827,0.0,-6.0,,,,0.0,1877.0,-0.0021528533611012007,0.1409394399088818,0.43333333333333335,1269.2413793103449,0.07705001921513387,1.0,1.0,True,0.99,0.9,0.7,0.9,0.0,0.5,0.0011331162782102868,1956.4,0.6333333333333333,1569.6965517241379,0.07097967738814565
510300.XSHG,2025-12-15,2025-12-15 10:17:00,46,,5,0.0011701023851295247,1.0,0.0012053157732925773,0.0,-6.0,,,,0.0,1243.0,-0.0021299262578248533,0.2906621250588305,0.6,1676.4137931034484,0.5000011365763154,1.0,1.0,True,0.99,0.9,0.7,1.0,0.1,0.3,0.0011375558738657694,2470.6000000000004,0.6333333333333333,1778.6896551724137,0.03864482713485203
510300.XSHG,2025-12-16,2025-12-16 10:41:00,70,,5,0.0012920784739833548,1.0,0.0013307903285157924,21.66848085090293,15.668480850902931,,,,0.002166848085090293,1665.0,-0.002166848085090314,0.42250714197526823,0.6333333333333333,1549.655172413793,0.3335714276555231,1.0,1.0,True,0.99,0.9,0.7,0.9,0.0,0.5,0.0011380241283800315,2457.8,0.6333333333333333,1564.2,0.07097967738814565
510300.XSHG,2026-01-28,2026-01-28 10:22:00,51,,5,0.0012087581286981126,1.0,0.0012450573314390717,0.0,-6.0,,,,0.0,1467.0,-0.0021119332031435015,0.4708619332031435,0.5333333333333333,1276.3793103448277,0.3328636840461615,1.0,1.0,True,0.99,0.9,1.0,0.9,0.1,0.5,0.0010924555958964108,2560.2,0.7666666666666667,1680.9758620689656,0.07566814111371307
510300.XSHG,2026-01-28,2026-01-28 10:29:00,58,,5,0.0011717608947345553,1.0,0.001206949064536324,21.164029063776937,15.164029063776937,,,,0.0021164029063776937,187.0,-0.002116402906377724,0.4376873905606987,0.5333333333333333,1276.3793103448277,0.3328636840461615,1.0,1.0,True,0.99,0.9,1.0,0.9,0.1,0.5,0.0010924555958964108,2560.2,0.7666666666666667,1680.9758620689656,0.07566814111371307
510300.XSHG,2026-01-28,2026-01-28 13:11:00,130,,5,0.001062883298319262,1.0,0.0010948018562339248,-21.119332031435015,-27.119332031435015,,,,-0.0021119332031435015,1024.0,-0.0021074823395646983,0.282778778635861,0.5333333333333333,1276.3793103448277,0.3328636840461615,1.0,1.0,True,0.99,0.9,1.0,0.9,0.1,0.5,0.0010924555958964108,2560.2,0.7666666666666667,1680.9758620689656,0.07566814111371307
510300.XSHG,2026-01-29,2026-01-29 13:09:00,128,,5,0.0010843407685507645,1.0,0.0011164638096924915,0.0,-6.0,,,,0.0,451.0,-0.002116402906377724,0.3195705976990489,0.5666666666666667,1598.6206896551723,0.3328636840461615,1.0,1.0,True,0.99,0.9,1.0,0.9,0.1,0.5,0.0010907374570019272,2574.8,0.7666666666666667,1680.9758620689656,0.0828668618981598
